id;Краткое название;Полное наименование;Бренд;Электронная почта;Телефон;Факс;ОКВЭД;Бик;ИМНС;КПП;ОКПО;р/счет;кор/счет;ОГРН;ОГРН: Кто выдал;ОГРН: Номер;ОГРН: Дата;ОГРН: Адрес;ИНН;ИНН: Дата получения;ИНН: Место получения;Банк;ОКОПФ;Форма собственности;Отрасль
212D3330-B188-E311-98B6-00505680718E;"Общество с ограниченной ответсвенностью ""ГрадФорм""";"Общество с ограниченной ответственностью ""ГрадФорм""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7810540945;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
33EC6B0B-DA88-E311-98B6-00505680718E;"ОАО ""РЖД""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";NULL;vladimirzinovev@gmail.com;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037739877295;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708503727;2004-07-18 20:00:00.000;Инспекция Министерства Российской Федерации по налогам и сборам №8 по Центральному административному округу г.Москвы;NULL;838C146A-3B4B-E111-9F82-00155D003200;NULL;другая
B674D407-92D3-E411-98AC-00505680718E;ПРОФИНВЕСТ;"ООО"" ПРОФИНВЕСТ""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7705898971;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
8B1B558C-9089-E311-98B6-00505680718E;"ООО""КИРБЕТ""";"Общество с ограниченной ответственностью ""КИРБЕТ""";NULL;NULL;NULL;NULL;NULL;NULL;5040;504001001;NULL;NULL;NULL;1035007901280;Межрайонная инспекция Федеральной налоговой службы №1 по Московской области;NULL;NULL;NULL;5040000158;1991-07-11 20:00:00.000;ГНИ по г.Раменское Московской области;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
9C40FA2C-628A-E311-98B6-00505680718E;ЭТИКАЛ;"ООО ""ЭТИКАЛ""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7703209200;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
5C6C342F-54A4-E811-9C9B-00505680718E;"ФОНД ПОМОЩИ ""ОБНАЖЕННОЕ СЕРДЦЕ""";"ФОНД ПОМОЩИ ДЕТЯМ И МОЛОДЕЖИ ""ОБНАЖЕННОЕ СЕРДЦЕ""";NULL;NULL;NULL;NULL;NULL;NULL;7707;770701001;NULL;NULL;NULL;1107799035190;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7710478718;2016-12-04 21:00:00.000;Инспекция Федеральной налоговой службы № 7 по г. Москве;NULL;NULL;NULL;другая
F1F63159-BE99-E511-9D32-00505680718E;"ООО ""ПФ-ГРАДО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПФ-ГРАДО""";NULL;NULL;NULL;NULL;NULL;NULL;7714;771401001;NULL;NULL;NULL;1067746330431;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7714638360;2006-02-28 21:00:00.000;Инспекция Федеральной налоговой службы № 14 по г.Москве;NULL;NULL;NULL;другая
783B95CD-DE5F-E811-9D52-00505680718E;"ООО ""ЛЕГЕ АЛЬТО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕГЕ АЛЬТО""";NULL;NULL;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1037739290270;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704193168;2003-01-28 21:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
C46D75FF-E0DA-E511-9E2D-00505680718E;"АО ""РЕСТАВРАЦИОННЫЕ КОМПАНИИ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕСТАВРАЦИОННЫЕ КОМПАНИИ""";NULL;NULL;NULL;NULL;NULL;NULL;7719;771901001;NULL;NULL;NULL;1127746359531;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7719810800;2012-05-04 21:00:00.000;Инспекция Федеральной налоговой службы № 19 по г.Москве;NULL;NULL;NULL;другая
6EDD4060-D473-E411-A429-00505680718E;ФГКУ войсковая часть 55002;"федеральное государственное казенное учреждение ""Войсковая часть 55002""";NULL;NULL;NULL;NULL;NULL;NULL;7702;770201001;NULL;NULL;NULL;1027739283109;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7702005066;2002-09-29 20:00:00.000;Инспекция Федеральной налоговой службы № 2 по г.Москве;NULL;NULL;NULL;другая
FB8A98A7-F7DA-E511-9E2D-00505680718E;Богородице-Рождественский ставропигиальный женский монастырь Русской Православной Церкви;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""БОГОРОДИЦЕ-РОЖДЕСТВЕНСКИЙ СТАВРОПИГИАЛЬНЫЙ ЖЕНСКИЙ МОНАСТЫРЬ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7702;770201001;NULL;NULL;NULL;1027739469141;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7702082991;1993-08-25 21:00:00.000;Инспекция Федеральной налоговой службы № 2 по г.Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
18F05D35-33C2-E811-A172-00505680718E;"ООО ""ЛИНКОР-ЛОГИСТИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИНКОР-ЛОГИСТИК""";NULL;NULL;NULL;NULL;NULL;NULL;7718;771801001;NULL;NULL;NULL;5147746380458;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7718309172;2014-11-19 21:00:00.000;Инспекция Федеральной налоговой службы № 18 по г.Москве;NULL;NULL;NULL;другая
FB269D5E-E9E8-E411-98AC-00505680718E;"ОАО""ФИРМА ЭНЕРГОЗАЩИТА""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФИРМА ЭНЕРГОЗАЩИТА""";NULL;NULL;NULL;NULL;NULL;NULL;7745;774501001;NULL;NULL;NULL;1027700038024;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709046921;2005-02-09 21:00:00.000;Межрайонная инспекция Федеральной налоговой службы № 45 по г.Москве;NULL;NULL;NULL;другая
AD6A5E97-3D75-E411-A429-00505680718E;"ОАО ""РЖД""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";NULL;umo.rzd@mail.ru;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037739877295;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;1037739877295;NULL;NULL;7708503727;2004-07-18 20:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;F33883FE-F397-E011-9FF4-000C29D12628;NULL;другая
C50D5AF8-99DB-E511-9E2D-00505680718E;"ООО ""БЮРО А495""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО А495""";NULL;info@ba495.ru;NULL;(495) 921-03-20;NULL;NULL;7716;771601001;NULL;NULL;NULL;1097746385252;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7716644513;2009-07-01 23:00:00.000;Инспекция Федеральной налоговой службы № 16 по г. Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
3FA053EE-8DA7-E811-9E9A-00505680718E;ФГАОУ ВО ПЕРВЫЙ МГМУ ИМ.И.М. СЕЧЕНОВА МИНЗДРАВА РОССИИ (СЕЧЕНОВСКИЙ УНИВЕРСИТЕТ);ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ПЕРВЫЙ МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ И.М. СЕЧЕНОВА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ (СЕЧЕНОВСКИЙ УНИВЕРСИТЕТ);NULL;3609510@mail.ru;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1027739291580;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704047505;1995-05-24 22:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
C5AEBA99-B0AA-E811-9E9A-00505680718E;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МОСКОВСКИЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МГОМЗ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ ХУДОЖЕСТВЕННЫЙ ИСТОРИКО-АРХИТЕКТУРНЫЙ И ПРИРОДНО-ЛАНДШАФТНЫЙ МУЗЕЙ-ЗАПОВЕДНИК""";NULL;mgomz@culture.mos.ru;NULL;NULL;NULL;NULL;7724;772401001;02182726;NULL;NULL;1027700189087;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7724093531;1993-09-29 22:00:00.000;Инспекция Федеральной налоговой службы № 24 по г.Москве;NULL;NULL;NULL;другая
BBB40D2D-2679-E411-A429-00505680718E;ГБОУ ГИМНАЗИЯ № 1529;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ГИМНАЗИЯ № 1529 ИМЕНИ А.С. ГРИБОЕДОВА;NULL;NULL;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1037700156856;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704222919;2003-02-05 20:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
8AA5755A-BAAA-E811-9E9A-00505680718E;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МОСКОВСКИЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МГОМЗ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ ХУДОЖЕСТВЕННЫЙ ИСТОРИКО-АРХИТЕКТУРНЫЙ И ПРИРОДНО-ЛАНДШАФТНЫЙ МУЗЕЙ-ЗАПОВЕДНИК""";NULL;mgomz@culture.mos.ru;NULL;NULL;NULL;NULL;7724;772401001;02182726;NULL;NULL;1027700189087;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7724093531;1993-09-30 00:00:00.000;Инспекция Федеральной налоговой службы № 24 по г.Москве;NULL;NULL;NULL;другая
02C3340F-F479-E411-A429-00505680718E;"ООО ""ВОСТОК-ФИНАНС""";"Общество с ограниченной ответственностью ""ВОСТОК-ФИНАНС""";NULL;NULL;NULL;NULL;NULL;NULL;7725;772501001;NULL;NULL;NULL;1027739422920;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7725151183;2001-06-05 20:00:00.000;Инспекция Федеральной налоговой службы № 25 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
30F803D2-53FD-E511-A412-00505680718E;"ФГУП ОСС ""УСЗ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ СФЕРЫ ""УПРАВЛЕНИЕ СЛУЖЕБНЫМИ ЗДАНИЯМИ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037708026289;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708226907;2003-06-17 02:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;NULL;NULL;другая
E87335CE-0161-E411-A429-00505680718E;"ОАО ""ВДНХ""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЫСТАВКА ДОСТИЖЕНИЙ НАРОДНОГО ХОЗЯЙСТВА""";NULL;NULL;NULL;NULL;NULL;NULL;7717;771701001;NULL;NULL;NULL;1027700008874;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7717037582;1992-07-24 20:00:00.000;Инспекция Федеральной налоговой службы № 17 по г.Москве;NULL;NULL;NULL;другая
EC099C0A-FF79-E411-A429-00505680718E;Приход Непорочного Зачатия Пресвятой Девы Марии Римско-католической Церкви в городе Москве;Приход Непорочного Зачатия Пресвятой Девы Марии Римско-католической Церкви в городе Москве;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7703126634;NULL;NULL;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
BF6DB4B6-85AB-E811-9E9A-00505680718E;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МОСКОВСКИЙ ОБЪЕДИНЕННЫЙ МУЗЕЙ-ЗАПОВЕДНИК, МГОМЗ;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ ОБЪЕДИНЕННЫЙ ХУДОЖЕСТВЕННЫЙ ИСТОРИКО-АРХИТЕКТУРНЫЙ И ПРИРОДНО-ЛАНДШАФТНЫЙ МУЗЕЙ-ЗАПОВЕДНИК""";NULL;mgomz@culture.mos.ru;NULL;NULL;NULL;NULL;7724;772401001;02182726;NULL;NULL;1027700189087;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7724093531;1993-09-29 22:00:00.000;Инспекция Федеральной налоговой службы № 24 по г.Москве;NULL;NULL;NULL;другая
F302A845-FDB0-E811-9E9A-00505680718E;ИП Митин Валерий Валерьевич;Индивидуальный предприниматель Митин Валерий Валерьевич;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;315774600403298;NULL;NULL;NULL;NULL;773607918136;NULL;NULL;NULL;NULL;NULL;другая
7A6A1509-AC7B-E411-A429-00505680718E;"ООО ""ИНВЕСТ-Девелопмэнт""";"Общество с ограниченной ответственностью ""ИНВЕСТ-Девелопмэнт""";NULL;NULL;NULL;NULL;NULL;NULL;7701;770101001;NULL;NULL;NULL;1037701903579;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701337005;2003-06-05 20:00:00.000;Инспекция Федеральной налоговой службы № 1 по г.Москве;NULL;NULL;NULL;другая
